chrom	start	end	gene	mean_coverage	plate	batch	mixture	read_counts	normalized_mean_coverage	normalized_read_counts
MN908947.3	27394	27759	ORF7a	17036.98	07-12-23-V2A	PWRB: varskip	0agio1o2	734684.0	23189.5345481867	9928.162162162162
MN908947.3	27894	28259	ORF8	26307.04	07-12-23-V2A	PWRB: varskip	0agio1o2	734684.0	35807.28585350981	9928.162162162162
MN908947.3	28274	29533	N	20809.86	07-12-23-V2A	PWRB: varskip	0agio1o2	734684.0	28324.91247937889	9928.162162162162
MN908947.3	29558	29674	ORF10	12860.1	07-12-23-V2A	PWRB: varskip	0agio1o2	734684.0	17504.260335055616	9928.162162162162
MN908947.3	29675	29903	3'UTR	4167.81	07-12-23-V2A	PWRB: varskip	0agio1o2	734684.0	5672.928769375678	9928.162162162162
MN908947.3	1	265	5'UTR	13249.37	07-12-23-V2A	PWRB: varskip	0o5o3o4	768352.0	17243.880408979217	10383.135135135135
MN908947.3	1	29903	whole genome	14479.62	07-12-23-V2A	PWRB: varskip	0o5o3o4	768352.0	18845.034567489904	10383.135135135135
MN908947.3	266	13468	ORF1a	12737.83	07-12-23-V2A	PWRB: varskip	0o5o3o4	768352.0	16578.117841822495	10383.135135135135
MN908947.3	13468	21555	ORF1b	13902.25	07-12-23-V2A	PWRB: varskip	0o5o3o4	768352.0	18093.595123068593	10383.135135135135
MN908947.3	21563	25384	S	14196.48	07-12-23-V2A	PWRB: varskip	0o5o3o4	768352.0	18476.53158968806	10383.135135135135
MN908947.3	25393	26220	ORF3a	16362.0	07-12-23-V2A	PWRB: varskip	0o5o3o4	768352.0	21294.92732497605	10383.135135135135
MN908947.3	26245	26472	E	15748.48	07-12-23-V2A	PWRB: varskip	0o5o3o4	768352.0	20496.439132064468	10383.135135135135
MN908947.3	26523	27191	M	26979.3	07-12-23-V2A	PWRB: varskip	0o5o3o4	768352.0	35113.203323476744	10383.135135135135
MN908947.3	27202	27387	ORF6	20947.02	07-12-23-V2A	PWRB: varskip	0o5o3o4	768352.0	27262.27041772521	10383.135135135135
MN908947.3	27394	27759	ORF7a	17909.66	07-12-23-V2A	PWRB: varskip	0o5o3o4	768352.0	23309.186414559994	10383.135135135135
MN908947.3	27894	28259	ORF8	29438.11	07-12-23-V2A	PWRB: varskip	0o5o3o4	768352.0	38313.31212777477	10383.135135135135
MN908947.3	28274	29533	N	23305.62	07-12-23-V2A	PWRB: varskip	0o5o3o4	768352.0	30331.957227937193	10383.135135135135
MN908947.3	29558	29674	ORF10	14953.22	07-12-23-V2A	PWRB: varskip	0o5o3o4	768352.0	19461.418724751155	10383.135135135135
MN908947.3	29675	29903	3'UTR	5443.99	07-12-23-V2A	PWRB: varskip	0o5o3o4	768352.0	7085.2812252717495	10383.135135135135
MN908947.3	1	265	5'UTR	1.84	07-12-23-V2A	PWRB: varskip	adgio1o2o3	787575.0	2.3362854331333525	10642.905405405405
MN908947.3	1	29903	whole genome	14885.33	07-12-23-V2A	PWRB: varskip	adgio1o2o3	787575.0	18900.206329555916	10642.905405405405
MN908947.3	266	13468	ORF1a	14027.26	07-12-23-V2A	PWRB: varskip	adgio1o2o3	787575.0	17810.697393898994	10642.905405405405
MN908947.3	13468	21555	ORF1b	13557.52	07-12-23-V2A	PWRB: varskip	adgio1o2o3	787575.0	17214.25895946418	10642.905405405405
MN908947.3	21563	25384	S	13415.53	07-12-23-V2A	PWRB: varskip	adgio1o2o3	787575.0	17033.971367806244	10642.905405405405
MN908947.3	25393	26220	ORF3a	19122.09	07-12-23-V2A	PWRB: varskip	adgio1o2o3	787575.0	24279.706694600514	10642.905405405405
MN908947.3	26245	26472	E	19231.47	07-12-23-V2A	PWRB: varskip	adgio1o2o3	787575.0	24418.588705837537	10642.905405405405
MN908947.3	26523	27191	M	29463.05	07-12-23-V2A	PWRB: varskip	adgio1o2o3	787575.0	37409.83398406501	10642.905405405405
MN908947.3	27202	27387	ORF6	21422.22	07-12-23-V2A	PWRB: varskip	adgio1o2o3	787575.0	27200.228549661937	10642.905405405405
MN908947.3	27394	27759	ORF7a	17892.32	07-12-23-V2A	PWRB: varskip	adgio1o2o3	787575.0	22718.242707043773	10642.905405405405
MN908947.3	27894	28259	ORF8	28299.87	07-12-23-V2A	PWRB: varskip	adgio1o2o3	787575.0	35932.920674221496	10642.905405405405
MN908947.3	28274	29533	N	23388.11	07-12-23-V2A	PWRB: varskip	adgio1o2o3	787575.0	29696.35907691331	10642.905405405405
MN908947.3	29558	29674	ORF10	13841.7	07-12-23-V2A	PWRB: varskip	adgio1o2o3	787575.0	17575.08808684887	10642.905405405405
MN908947.3	29675	29903	3'UTR	4320.84	07-12-23-V2A	PWRB: varskip	adgio1o2o3	787575.0	5486.25845157604	10642.905405405405
MN908947.3	1	265	5'UTR	7173.96	07-12-23-V2A	PWRB: varskip	agio3o4o5	767216.0	9350.63919417739	10367.783783783783
MN908947.3	1	29903	whole genome	14446.85	07-12-23-V2A	PWRB: varskip	agio3o4o5	767216.0	18830.2251256491	10367.783783783783
MN908947.3	266	13468	ORF1a	13087.84	07-12-23-V2A	PWRB: varskip	agio3o4o5	767216.0	17058.872599111593	10367.783783783783
MN908947.3	13468	21555	ORF1b	14299.05	07-12-23-V2A	PWRB: varskip	agio3o4o5	767216.0	18637.580550979124	10367.783783783783
MN908947.3	21563	25384	S	13242.9	07-12-23-V2A	PWRB: varskip	agio3o4o5	767216.0	17260.97995870785	10367.783783783783
MN908947.3	25393	26220	ORF3a	16275.1	07-12-23-V2A	PWRB: varskip	agio3o4o5	767216.0	21213.19159141624	10367.783783783783
MN908947.3	26245	26472	E	16224.76	07-12-23-V2A	PWRB: varskip	agio3o4o5	767216.0	21147.577735605097	10367.783783783783
MN908947.3	26523	27191	M	27261.42	07-12-23-V2A	PWRB: varskip	agio3o4o5	767216.0	35532.91380784551	10367.783783783783
MN908947.3	27202	27387	ORF6	21598.58	07-12-23-V2A	PWRB: varskip	agio3o4o5	767216.0	28151.889428791892	10367.783783783783
MN908947.3	27394	27759	ORF7a	18672.33	07-12-23-V2A	PWRB: varskip	agio3o4o5	767216.0	24337.7744989677	10367.783783783783
MN908947.3	27894	28259	ORF8	28566.76	07-12-23-V2A	PWRB: varskip	agio3o4o5	767216.0	37234.31211027924	10367.783783783783
MN908947.3	28274	29533	N	21167.46	07-12-23-V2A	PWRB: varskip	agio3o4o5	767216.0	27589.961627494733	10367.783783783783
MN908947.3	29558	29674	ORF10	10575.22	07-12-23-V2A	PWRB: varskip	agio3o4o5	767216.0	13783.888761443974	10367.783783783783
MN908947.3	29675	29903	3'UTR	2896.85	07-12-23-V2A	PWRB: varskip	agio3o4o5	767216.0	3775.7945611144705	10367.783783783783
MN908947.3	1	265	5'UTR	1.52	07-12-23-V2A	PWRB: varskip	o1o2o3o4o5	825770.0	1.8407062499243132	11159.054054054053
MN908947.3	1	29903	whole genome	15645.57	07-12-23-V2A	PWRB: varskip	o1o2o3o4o5	825770.0	18946.643738571274	11159.054054054053
MN908947.3	266	13468	ORF1a	14912.8	07-12-23-V2A	PWRB: varskip	o1o2o3o4o5	825770.0	18059.265897283745	11159.054054054053
MN908947.3	13468	21555	ORF1b	14584.17	07-12-23-V2A	PWRB: varskip	o1o2o3o4o5	825770.0	17661.297940104385	11159.054054054053
MN908947.3	21563	25384	S	13383.14	07-12-23-V2A	PWRB: varskip	o1o2o3o4o5	825770.0	16206.861474744785	11159.054054054053
MN908947.3	25393	26220	ORF3a	20139.65	07-12-23-V2A	PWRB: varskip	o1o2o3o4o5	825770.0	24388.933964663283	11159.054054054053
MN908947.3	26245	26472	E	20172.37	07-12-23-V2A	PWRB: varskip	o1o2o3o4o5	825770.0	24428.557588674812	11159.054054054053
MN908947.3	26523	27191	M	31048.6	07-12-23-V2A	PWRB: varskip	o1o2o3o4o5	825770.0	37599.57373118423	11159.054054054053
MN908947.3	27202	27387	ORF6	22987.82	07-12-23-V2A	PWRB: varskip	o1o2o3o4o5	825770.0	27838.04206982574	11159.054054054053
MN908947.3	27394	27759	ORF7a	19065.05	07-12-23-V2A	PWRB: varskip	o1o2o3o4o5	825770.0	23087.603085604947	11159.054054054053
MN908947.3	27894	28259	ORF8	28623.27	07-12-23-V2A	PWRB: varskip	o1o2o3o4o5	825770.0	34662.52104096782	11159.054054054053
MN908947.3	28274	29533	N	23049.75	07-12-23-V2A	PWRB: varskip	o1o2o3o4o5	825770.0	27913.038739600615	11159.054054054053
MN908947.3	29558	29674	ORF10	14626.22	07-12-23-V2A	PWRB: varskip	o1o2o3o4o5	825770.0	17712.220109715778	11159.054054054053
MN908947.3	29675	29903	3'UTR	4349.83	07-12-23-V2A	PWRB: varskip	o1o2o3o4o5	825770.0	5267.604780992286	11159.054054054053
MN908947.3	1	265	5'UTR	17244.49	07-12-23-V2A	PWRB: varskip	0	762632.0	22611.810152209717	10305.837837837838
MN908947.3	1	29903	whole genome	14326.33	07-12-23-V2A	PWRB: varskip	0	762632.0	18785.377482193246	10305.837837837838
MN908947.3	266	13468	ORF1a	12565.7	07-12-23-V2A	PWRB: varskip	0	762632.0	16476.754188127434	10305.837837837838
MN908947.3	13468	21555	ORF1b	12808.78	07-12-23-V2A	PWRB: varskip	0	762632.0	16795.49245245413	10305.837837837838
MN908947.3	21563	25384	S	15890.81	07-12-23-V2A	PWRB: varskip	0	762632.0	20836.799399972726	10305.837837837838
MN908947.3	25393	26220	ORF3a	14254.77	07-12-23-V2A	PWRB: varskip	0	762632.0	18691.5445457311	10305.837837837838
MN908947.3	26245	26472	E	12356.67	07-12-23-V2A	PWRB: varskip	0	762632.0	16202.66393227664	10305.837837837838
MN908947.3	26523	27191	M	26724.34	07-12-23-V2A	PWRB: varskip	0	762632.0	35042.248423879406	10305.837837837838
MN908947.3	27202	27387	ORF6	19075.35	07-12-23-V2A	PWRB: varskip	0	762632.0	25012.52242234787	10305.837837837838
MN908947.3	27394	27759	ORF7a	16794.3	07-12-23-V2A	PWRB: varskip	0	762632.0	22021.49922898593	10305.837837837838
MN908947.3	27894	28259	ORF8	27193.63	07-12-23-V2A	PWRB: varskip	0	762632.0	35657.60419179893	10305.837837837838
MN908947.3	28274	29533	N	25203.82	07-12-23-V2A	PWRB: varskip	0	762632.0	33048.46898635253	10305.837837837838
MN908947.3	29558	29674	ORF10	20357.33	07-12-23-V2A	PWRB: varskip	0	762632.0	26693.516663344843	10305.837837837838
MN908947.3	29675	29903	3'UTR	7645.92	07-12-23-V2A	PWRB: varskip	0	762632.0	10025.700468902432	10305.837837837838
MN908947.3	1	265	5'UTR	0.0	07-12-23-V2A	PWRB: varskip	o1o2	802373.0	0.0	10842.878378378378
MN908947.3	1	29903	whole genome	15172.12	07-12-23-V2A	PWRB: varskip	o1o2	802373.0	18909.06099781523	10842.878378378378
MN908947.3	266	13468	ORF1a	13583.89	07-12-23-V2A	PWRB: varskip	o1o2	802373.0	16929.644940694667	10842.878378378378
MN908947.3	13468	21555	ORF1b	14542.09	07-12-23-V2A	PWRB: varskip	o1o2	802373.0	18123.85262215952	10842.878378378378
MN908947.3	21563	25384	S	14140.87	07-12-23-V2A	PWRB: varskip	o1o2	802373.0	17623.810871003887	10842.878378378378
MN908947.3	25393	26220	ORF3a	19038.39	07-12-23-V2A	PWRB: varskip	o1o2	802373.0	23727.60549021465	10842.878378378378
MN908947.3	26245	26472	E	19182.99	07-12-23-V2A	PWRB: varskip	o1o2	802373.0	23907.820926177727	10842.878378378378
MN908947.3	26523	27191	M	31239.0	07-12-23-V2A	PWRB: varskip	o1o2	802373.0	38933.26420505176	10842.878378378378
MN908947.3	27202	27387	ORF6	22637.59	07-12-23-V2A	PWRB: varskip	o1o2	802373.0	28213.299799469823	10842.878378378378
MN908947.3	27394	27759	ORF7a	18998.16	07-12-23-V2A	PWRB: varskip	o1o2	802373.0	23677.466714358536	10842.878378378378
MN908947.3	27894	28259	ORF8	31131.69	07-12-23-V2A	PWRB: varskip	o1o2	802373.0	38799.523413674186	10842.878378378378
MN908947.3	28274	29533	N	23747.83	07-12-23-V2A	PWRB: varskip	o1o2	802373.0	29596.995412358097	10842.878378378378
MN908947.3	29558	29674	ORF10	14557.07	07-12-23-V2A	PWRB: varskip	o1o2	802373.0	18142.522243395528	10842.878378378378
MN908947.3	29675	29903	3'UTR	4432.75	07-12-23-V2A	PWRB: varskip	o1o2	802373.0	5524.550302664721	10842.878378378378
MN908947.3	1	265	5'UTR	0.0	07-12-23-V2A	PWRB: varskip	o3	612095.0	0.0	8271.554054054053
MN908947.3	1	29903	whole genome	11530.51	07-12-23-V2A	PWRB: varskip	o3	612095.0	18837.778449423702	8271.554054054053
MN908947.3	266	13468	ORF1a	10168.08	07-12-23-V2A	PWRB: varskip	o3	612095.0	16611.931154477654	8271.554054054053
MN908947.3	13468	21555	ORF1b	10805.27	07-12-23-V2A	PWRB: varskip	o3	612095.0	17652.92969228633	8271.554054054053
MN908947.3	21563	25384	S	9814.78	07-12-23-V2A	PWRB: varskip	o3	612095.0	16034.733170504578	8271.554054054053
MN908947.3	25393	26220	ORF3a	13036.26	07-12-23-V2A	PWRB: varskip	o3	612095.0	21297.772404610398	8271.554054054053
MN908947.3	26245	26472	E	13263.03	07-12-23-V2A	PWRB: varskip	o3	612095.0	21668.254110881484	8271.554054054053
MN908947.3	26523	27191	M	25591.94	07-12-23-V2A	PWRB: varskip	o3	612095.0	41810.40524755144	8271.554054054053
MN908947.3	27202	27387	ORF6	16234.31	07-12-23-V2A	PWRB: varskip	o3	612095.0	26522.533266894843	8271.554054054053
MN908947.3	27394	27759	ORF7a	15849.3	07-12-23-V2A	PWRB: varskip	o3	612095.0	25893.529599163525	8271.554054054053
MN908947.3	27894	28259	ORF8	25443.67	07-12-23-V2A	PWRB: varskip	o3	612095.0	41568.17160734853	8271.554054054053
MN908947.3	28274	29533	N	22017.46	07-12-23-V2A	PWRB: varskip	o3	612095.0	35970.658149470255	8271.554054054053
MN908947.3	29558	29674	ORF10	15707.05	07-12-23-V2A	PWRB: varskip	o3	612095.0	25661.131033581387	8271.554054054053
MN908947.3	29675	29903	3'UTR	7160.66	07-12-23-V2A	PWRB: varskip	o3	612095.0	11698.608876073158	8271.554054054053
MN908947.3	1	265	5'UTR	1.83	07-12-23-V2A	PWRB: varskip	o5	652215.0	2.805823233136312	8813.716216216217
MN908947.3	1	29903	whole genome	12305.52	07-12-23-V2A	PWRB: varskip	o5	652215.0	18867.275361652217	8813.716216216217
MN908947.3	266	13468	ORF1a	11302.96	07-12-23-V2A	PWRB: varskip	o5	652215.0	17330.113536180554	8813.716216216217
MN908947.3	13468	21555	ORF1b	11610.85	07-12-23-V2A	PWRB: varskip	o5	652215.0	17802.18179588019	8813.716216216217
MN908947.3	21563	25384	S	11172.89	07-12-23-V2A	PWRB: varskip	o5	652215.0	17130.685433484356	8813.716216216217
MN908947.3	25393	26220	ORF3a	16795.18	07-12-23-V2A	PWRB: varskip	o5	652215.0	25750.987021151	8813.716216216217
MN908947.3	26245	26472	E	12197.72	07-12-23-V2A	PWRB: varskip	o5	652215.0	18701.992441142873	8813.716216216217
MN908947.3	26523	27191	M	20654.27	07-12-23-V2A	PWRB: varskip	o5	652215.0	31667.885589874502	8813.716216216217
MN908947.3	27202	27387	ORF6	16558.58	07-12-23-V2A	PWRB: varskip	o5	652215.0	25388.223208604526	8813.716216216217
MN908947.3	27394	27759	ORF7a	16145.55	07-12-23-V2A	PWRB: varskip	o5	652215.0	24754.950438122396	8813.716216216217
MN908947.3	27894	28259	ORF8	29491.19	07-12-23-V2A	PWRB: varskip	o5	652215.0	45216.97599717884	8813.716216216217
MN908947.3	28274	29533	N	19870.42	07-12-23-V2A	PWRB: varskip	o5	652215.0	30466.057971681115	8813.716216216217
MN908947.3	29558	29674	ORF10	8843.39	07-12-23-V2A	PWRB: varskip	o5	652215.0	13559.01044900838	8813.716216216217
MN908947.3	29675	29903	3'UTR	2564.85	07-12-23-V2A	PWRB: varskip	o5	652215.0	3932.5222510981803	8813.716216216217
MN908947.3	1	265	5'UTR	15960.09	07-12-23-V2A	PWRB: varskip	o4	734056.0	21742.333010015584	9919.675675675675
MN908947.3	1	29903	whole genome	13821.77	07-12-23-V2A	PWRB: varskip	o4	734056.0	18829.31274998093	9919.675675675675
MN908947.3	266	13468	ORF1a	12688.05	07-12-23-V2A	PWRB: varskip	o4	734056.0	17284.85292675218	9919.675675675675
MN908947.3	13468	21555	ORF1b	13654.49	07-12-23-V2A	PWRB: varskip	o4	734056.0	18601.428228908964	9919.675675675675
MN908947.3	21563	25384	S	10777.58	07-12-23-V2A	PWRB: varskip	o4	734056.0	14682.231328400012	9919.675675675675
MN908947.3	25393	26220	ORF3a	16908.38	07-12-23-V2A	PWRB: varskip	o4	734056.0	23034.182678160796	9919.675675675675
MN908947.3	26245	26472	E	16905.86	07-12-23-V2A	PWRB: varskip	o4	734056.0	23030.749697570758	9919.675675675675
MN908947.3	26523	27191	M	25374.5	07-12-23-V2A	PWRB: varskip	o4	734056.0	34567.52618328847	9919.675675675675
MN908947.3	27202	27387	ORF6	19114.5	07-12-23-V2A	PWRB: varskip	o4	734056.0	26039.56646359406	9919.675675675675
MN908947.3	27394	27759	ORF7a	16730.45	07-12-23-V2A	PWRB: varskip	o4	734056.0	22791.789727214276	9919.675675675675
MN908947.3	27894	28259	ORF8	28787.24	07-12-23-V2A	PWRB: varskip	o4	734056.0	39216.681016162256	9919.675675675675
MN908947.3	28274	29533	N	21608.92	07-12-23-V2A	PWRB: varskip	o4	734056.0	29437.69957605414	9919.675675675675
MN908947.3	29558	29674	ORF10	10957.25	07-12-23-V2A	PWRB: varskip	o4	734056.0	14926.994670706323	9919.675675675675
MN908947.3	29675	29903	3'UTR	2897.85	07-12-23-V2A	PWRB: varskip	o4	734056.0	3947.723334459496	9919.675675675675
MN908947.3	1	265	5'UTR	20413.9	07-12-23-V2A	PWRB: varskip	0-2	713023.0	28630.072241708895	9635.445945945947
MN908947.3	1	29903	whole genome	13403.99	07-12-23-V2A	PWRB: varskip	0-2	713023.0	18798.818551435226	9635.445945945947
MN908947.3	266	13468	ORF1a	11315.79	07-12-23-V2A	PWRB: varskip	0-2	713023.0	15870.161271095043	9635.445945945947
MN908947.3	13468	21555	ORF1b	11866.47	07-12-23-V2A	PWRB: varskip	0-2	713023.0	16642.47857362245	9635.445945945947
MN908947.3	21563	25384	S	15445.02	07-12-23-V2A	PWRB: varskip	0-2	713023.0	21661.32088305707	9635.445945945947
MN908947.3	25393	26220	ORF3a	15223.93	07-12-23-V2A	PWRB: varskip	0-2	713023.0	21351.246733976324	9635.445945945947
MN908947.3	26245	26472	E	11746.23	07-12-23-V2A	PWRB: varskip	0-2	713023.0	16473.844462240348	9635.445945945947
MN908947.3	26523	27191	M	23321.12	07-12-23-V2A	PWRB: varskip	0-2	713023.0	32707.388120719806	9635.445945945947
MN908947.3	27202	27387	ORF6	17800.0	07-12-23-V2A	PWRB: varskip	0-2	713023.0	24964.131591828034	9635.445945945947
MN908947.3	27394	27759	ORF7a	18660.98	07-12-23-V2A	PWRB: varskip	0-2	713023.0	26171.63822204894	9635.445945945947
MN908947.3	27894	28259	ORF8	31094.07	07-12-23-V2A	PWRB: varskip	0-2	713023.0	43608.78961828721	9635.445945945947
MN908947.3	28274	29533	N	23100.45	07-12-23-V2A	PWRB: varskip	0-2	713023.0	32397.903012946288	9635.445945945947
MN908947.3	29558	29674	ORF10	17346.7	07-12-23-V2A	PWRB: varskip	0-2	713023.0	24328.387723818167	9635.445945945947
MN908947.3	29675	29903	3'UTR	7293.84	07-12-23-V2A	PWRB: varskip	0-2	713023.0	10229.459638749382	9635.445945945947
MN908947.3	1	265	5'UTR	0.0	07-12-23-V2A	PWRB: varskip	a	642853.0	0.0	8687.202702702703
MN908947.3	1	29903	whole genome	12108.19	07-12-23-V2A	PWRB: varskip	a	642853.0	18835.083603872114	8687.202702702703
MN908947.3	266	13468	ORF1a	10423.24	07-12-23-V2A	PWRB: varskip	a	642853.0	16214.033379326222	8687.202702702703
MN908947.3	13468	21555	ORF1b	11098.46	07-12-23-V2A	PWRB: varskip	a	642853.0	17264.382370464165	8687.202702702703
MN908947.3	21563	25384	S	12794.48	07-12-23-V2A	PWRB: varskip	a	642853.0	19902.652705984103	8687.202702702703
MN908947.3	25393	26220	ORF3a	15460.91	07-12-23-V2A	PWRB: varskip	a	642853.0	24050.459436294146	8687.202702702703
MN908947.3	26245	26472	E	12983.96	07-12-23-V2A	PWRB: varskip	a	642853.0	20197.40127214153	8687.202702702703
MN908947.3	26523	27191	M	23317.87	07-12-23-V2A	PWRB: varskip	a	642853.0	36272.475978178525	8687.202702702703
MN908947.3	27202	27387	ORF6	19390.92	07-12-23-V2A	PWRB: varskip	a	642853.0	30163.84772257421	8687.202702702703
MN908947.3	27394	27759	ORF7a	13962.88	07-12-23-V2A	PWRB: varskip	a	642853.0	21720.175530020082	8687.202702702703
MN908947.3	27894	28259	ORF8	23172.85	07-12-23-V2A	PWRB: varskip	a	642853.0	36046.88785772175	8687.202702702703
MN908947.3	28274	29533	N	22948.5	07-12-23-V2A	PWRB: varskip	a	642853.0	35697.89671977886	8687.202702702703
MN908947.3	29558	29674	ORF10	18077.35	07-12-23-V2A	PWRB: varskip	a	642853.0	28120.50344324441	8687.202702702703
MN908947.3	29675	29903	3'UTR	6882.14	07-12-23-V2A	PWRB: varskip	a	642853.0	10705.620102885108	8687.202702702703
MN908947.3	1	265	5'UTR	381.46	07-12-23-V2A	PWRB: varskip	g	673234.0	566.608341230538	9097.756756756757
MN908947.3	1	29903	whole genome	12657.99	07-12-23-V2A	PWRB: varskip	g	673234.0	18801.768775789697	9097.756756756757
MN908947.3	266	13468	ORF1a	11186.91	07-12-23-V2A	PWRB: varskip	g	673234.0	16616.67414301714	9097.756756756757
MN908947.3	13468	21555	ORF1b	11952.53	07-12-23-V2A	PWRB: varskip	g	673234.0	17753.901318115248	9097.756756756757
MN908947.3	21563	25384	S	13152.42	07-12-23-V2A	PWRB: varskip	g	673234.0	19536.17909968896	9097.756756756757
MN908947.3	25393	26220	ORF3a	11338.36	07-12-23-V2A	PWRB: varskip	g	673234.0	16841.633072601802	9097.756756756757
MN908947.3	26245	26472	E	11892.52	07-12-23-V2A	PWRB: varskip	g	673234.0	17664.764405838087	9097.756756756757
MN908947.3	26523	27191	M	24543.8	07-12-23-V2A	PWRB: varskip	g	673234.0	36456.56636474093	9097.756756756757
MN908947.3	27202	27387	ORF6	19554.99	07-12-23-V2A	PWRB: varskip	g	673234.0	29046.349411942952	9097.756756756757
MN908947.3	27394	27759	ORF7a	17308.07	07-12-23-V2A	PWRB: varskip	g	673234.0	25708.847146757293	9097.756756756757
MN908947.3	27894	28259	ORF8	27530.92	07-12-23-V2A	PWRB: varskip	g	673234.0	40893.53775953085	9097.756756756757
MN908947.3	28274	29533	N	21378.6	07-12-23-V2A	PWRB: varskip	g	673234.0	31755.080700024057	9097.756756756757
MN908947.3	29558	29674	ORF10	14760.39	07-12-23-V2A	PWRB: varskip	g	673234.0	21924.60570915907	9097.756756756757
MN908947.3	29675	29903	3'UTR	6075.0	07-12-23-V2A	PWRB: varskip	g	673234.0	9023.60843332333	9097.756756756757
MN908947.3	1	265	5'UTR	0.92	07-12-23-V2A	PWRB: varskip	i	724461.0	1.269909629365832	9790.013513513513
MN908947.3	1	29903	whole genome	13658.18	07-12-23-V2A	PWRB: varskip	i	724461.0	18852.88511044763	9790.013513513513
MN908947.3	266	13468	ORF1a	12137.39	07-12-23-V2A	PWRB: varskip	i	724461.0	16753.6830830093	9790.013513513513
MN908947.3	13468	21555	ORF1b	12872.45	07-12-23-V2A	PWRB: varskip	i	724461.0	17768.313270141527	9790.013513513513
MN908947.3	21563	25384	S	15397.51	07-12-23-V2A	PWRB: varskip	i	724461.0	21253.74588832249	9790.013513513513
MN908947.3	25393	26220	ORF3a	13635.25	07-12-23-V2A	PWRB: varskip	i	724461.0	18821.23399327224	9790.013513513513
MN908947.3	26245	26472	E	14949.95	07-12-23-V2A	PWRB: varskip	i	724461.0	20635.96246036709	9790.013513513513
MN908947.3	26523	27191	M	26174.49	07-12-23-V2A	PWRB: varskip	i	724461.0	36129.60532036921	9790.013513513513
MN908947.3	27202	27387	ORF6	20436.4	07-12-23-V2A	PWRB: varskip	i	724461.0	28209.10994518684	9790.013513513513
MN908947.3	27394	27759	ORF7a	18626.62	07-12-23-V2A	PWRB: varskip	i	724461.0	25711.00445710673	9790.013513513513
MN908947.3	27894	28259	ORF8	26900.22	07-12-23-V2A	PWRB: varskip	i	724461.0	37131.35696745581	9790.013513513513
MN908947.3	28274	29533	N	20784.12	07-12-23-V2A	PWRB: varskip	i	724461.0	28689.08057162497	9790.013513513513
MN908947.3	29558	29674	ORF10	7480.84	07-12-23-V2A	PWRB: varskip	i	724461.0	10326.076904070751	9790.013513513513
MN908947.3	29675	29903	3'UTR	80.08	07-12-23-V2A	PWRB: varskip	i	724461.0	110.53735121697372	9790.013513513513
MN908947.3	1	265	5'UTR	611.8	07-12-23-V2A	PWRB: varskip	d	669099.0	914.3639431534048	9041.878378378378
MN908947.3	1	29903	whole genome	12599.63	07-12-23-V2A	PWRB: varskip	d	669099.0	18830.741041310775	9041.878378378378
MN908947.3	266	13468	ORF1a	11012.36	07-12-23-V2A	PWRB: varskip	d	669099.0	16458.491194875496	9041.878378378378
MN908947.3	13468	21555	ORF1b	11947.51	07-12-23-V2A	PWRB: varskip	d	669099.0	17856.11695728136	9041.878378378378
MN908947.3	21563	25384	S	12938.33	07-12-23-V2A	PWRB: varskip	d	669099.0	19336.94415923503	9041.878378378378
MN908947.3	25393	26220	ORF3a	11633.09	07-12-23-V2A	PWRB: varskip	d	669099.0	17386.201444031452	9041.878378378378
MN908947.3	26245	26472	E	14159.26	07-12-23-V2A	PWRB: varskip	d	669099.0	21161.681604665377	9041.878378378378
MN908947.3	26523	27191	M	27366.6	07-12-23-V2A	PWRB: varskip	d	669099.0	40900.67389130756	9041.878378378378
MN908947.3	27202	27387	ORF6	22095.37	07-12-23-V2A	PWRB: varskip	d	669099.0	33022.57214552704	9041.878378378378
MN908947.3	27394	27759	ORF7a	17949.17	07-12-23-V2A	PWRB: varskip	d	669099.0	26825.880773996072	9041.878378378378
MN908947.3	27894	28259	ORF8	26388.52	07-12-23-V2A	PWRB: varskip	d	669099.0	39438.88721997791	9041.878378378378
MN908947.3	28274	29533	N	20463.38	07-12-23-V2A	PWRB: varskip	d	669099.0	30583.486150778885	9041.878378378378
MN908947.3	29558	29674	ORF10	12808.34	07-12-23-V2A	PWRB: varskip	d	669099.0	19142.667975889966	9041.878378378378
MN908947.3	29675	29903	3'UTR	5527.52	07-12-23-V2A	PWRB: varskip	d	669099.0	8261.139233506552	9041.878378378378
MN908947.3	1	265	5'UTR	15117.55	07-12-23-V2A	PWRB: varskip	0-3	695257.0	21743.829979417682	9395.364864864865
MN908947.3	1	29903	whole genome	13078.39	07-12-23-V2A	PWRB: varskip	0-3	695257.0	18810.871375620813	9395.364864864865
MN908947.3	266	13468	ORF1a	11680.25	07-12-23-V2A	PWRB: varskip	0-3	695257.0	16799.90276976715	9395.364864864865
MN908947.3	13468	21555	ORF1b	11512.47	07-12-23-V2A	PWRB: varskip	0-3	695257.0	16558.58193445014	9395.364864864865
MN908947.3	21563	25384	S	15289.78	07-12-23-V2A	PWRB: varskip	0-3	695257.0	21991.551325624914	9395.364864864865
MN908947.3	25393	26220	ORF3a	13548.1	07-12-23-V2A	PWRB: varskip	0-3	695257.0	19486.463279046457	9395.364864864865
MN908947.3	26245	26472	E	13605.14	07-12-23-V2A	PWRB: varskip	0-3	695257.0	19568.504883805555	9395.364864864865
